State,District,Block,Gram Panchayat,Village,SHG Code,SHG Name,SHG NIC Code,SHG Category,Date of Formation,Active Members,Primary Parent CBO (VO),Secondary Parent CBO (CLF),Promoted By,Promoters Name,Co-option Status,Co-option/Revival Date,SHG Type,Special SHG Type,Meeting Frequency,Savings Frequency,Savings Amount,Tenure of Office Bearers (Months),Primary Livelihoods,Secondary Livelihoods,Tertiary Livelihoods,Status (Active/Inactive),1st Account Number,1st Account Type,1st IFSC,1st Branch Name,1st Bank Name,1st Account Opening Date,is_synthetic
CHHATTISGARH,Kanker,Kanker West,GP_978,Village_978,40008364187,Grameen Kanker Group,393871,GEN,,12,VO_CHH_978,CLF_CHH_978,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,6,12,-,-,-,Active,560058525192.0,Savings (Default),SBIN7515540,Kanker,STATE BANK OF INDIA,,True
CHHATTISGARH,Kondagaon,Kondagaon Rural,GP_979,Village_979,40008364188,Pragati Kondagaon Group,281564,OTH,,13,VO_CHH_979,CLF_CHH_979,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_livestock,-,-,Active,552008938221.0,Savings (Default),SBIN3477714,Kondagaon,STATE BANK OF INDIA,,True
CHHATTISGARH,Kondagaon,Kondagaon West,GP_980,Village_980,40008364189,Pragati Kondagaon Samiti,297769,GEN,,12,VO_CHH_980,CLF_CHH_980,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,37,24,-,-,shg_services,Active,409282879209.0,Savings (Default),SBIN8935964,Kondagaon,BANK OF BARODA,,True
CHHATTISGARH,Korba,Korba Rural,GP_981,Village_981,40008364190,Asha Korba Samiti,114308,OBC,,11,VO_CHH_981,CLF_CHH_981,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,23,36,-,shg_livestock,-,Active,900630917979.0,Savings (Default),SBIN2345154,Korba,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Mahasamund,Mahasamund East,GP_982,Village_982,40008364191,Sangam Mahasamund Samiti,693396,GEN,,13,VO_CHH_982,CLF_CHH_982,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,66,24,shg_livestock,shg_agriculture,shg_livestock,Active,723703448683.0,Savings (Default),SBIN5925655,Mahasamund,BANK OF BARODA,,True
CHHATTISGARH,Durg,Durg Rural,GP_983,Village_983,40008364192,Janani Durg Samiti,942018,OTH,,9,VO_CHH_983,CLF_CHH_983,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,18,36,shg_agriculture,-,shg_livestock,Active,649893945722.0,Savings (Default),SBIN1374990,Durg,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Bilaspur,Bilaspur Rural,GP_984,Village_984,40008364193,Asha Bilaspur Samiti,873246,OTH,,13,VO_CHH_984,CLF_CHH_984,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,66,24,shg_agriculture,-,shg_livestock,Active,588690555730.0,Savings (Default),SBIN4977551,Bilaspur,UNION BANK,,True
CHHATTISGARH,Ambikapur,Ambikapur North,GP_985,Village_985,40008364194,Navjyoti Ambikapur SHG,474147,OTH,,10,VO_CHH_985,CLF_CHH_985,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,55,12,-,-,-,Active,794413791988.0,Savings (Default),SBIN2832562,Ambikapur,BANK OF BARODA,,True
CHHATTISGARH,Kondagaon,Kondagaon West,GP_986,Village_986,40008364195,Navjyoti Kondagaon Samiti,155254,GEN,,7,VO_CHH_986,CLF_CHH_986,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_agriculture,-,shg_livestock,Active,875425026748.0,Savings (Default),SBIN1845119,Kondagaon,BANK OF BARODA,,True
CHHATTISGARH,Dhamtari,Dhamtari Rural,GP_987,Village_987,40008364196,Grameen Dhamtari Sangathan,391582,GEN,,11,VO_CHH_987,CLF_CHH_987,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,3,12,shg_agriculture,shg_livestock,-,Active,251171584203.0,Savings (Default),SBIN6521812,Dhamtari,CANARA BANK,,True
CHHATTISGARH,Raipur,Raipur West,GP_988,Village_988,40008364197,Prerna Raipur Group,236394,OBC,,8,VO_CHH_988,CLF_CHH_988,Other,,No,,Woman(Regular),none,Weekly,Monthly,17,24,shg_agriculture,shg_livestock,-,Active,667540787817.0,Savings (Default),SBIN9485520,Raipur,BANK OF BARODA,,True
CHHATTISGARH,Balod,Balod West,GP_989,Village_989,40008364198,Jyoti Balod Sangathan,308356,GEN,,11,VO_CHH_989,CLF_CHH_989,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_livestock,shg_agriculture,shg_horticulture,Active,344498551322.0,Savings (Default),SBIN3953376,Balod,STATE BANK OF INDIA,,True
CHHATTISGARH,Balod,Balod South,GP_990,Village_990,40008364199,Pragati Balod Group,429568,GEN,,12,VO_CHH_990,CLF_CHH_990,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,12,shg_agriculture,shg_agriculture,-,Active,108686857704.0,Savings (Default),SBIN2737175,Balod,CANARA BANK,,True
CHHATTISGARH,Ambikapur,Ambikapur Rural,GP_991,Village_991,40008364200,Udyog Ambikapur Mandal,419525,OTH,,11,VO_CHH_991,CLF_CHH_991,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,61,36,shg_agriculture,-,-,Active,336279930925.0,Savings (Default),SBIN1239221,Ambikapur,STATE BANK OF INDIA,,True
CHHATTISGARH,Rajnandgaon,Rajnandgaon South,GP_992,Village_992,40008364201,Prerna Rajnandgaon Mandal,890832,ST,,11,VO_CHH_992,CLF_CHH_992,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,35,36,shg_agriculture,-,-,Active,402972155924.0,Savings (Default),SBIN2581370,Rajnandgaon,BANK OF BARODA,,True
CHHATTISGARH,Mahasamund,Mahasamund South,GP_993,Village_993,40008364202,Sangam Mahasamund SHG,813320,ST,,13,VO_CHH_993,CLF_CHH_993,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,1,12,-,-,-,Active,611368757522.0,Savings (Default),SBIN2535813,Mahasamund,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Kawardha,Kawardha Central,GP_994,Village_994,40008364203,Pragati Kawardha Group,767734,GEN,,11,VO_CHH_994,CLF_CHH_994,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,1,36,shg_agriculture,-,-,Active,948106277467.0,Savings (Default),SBIN7258424,Kawardha,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Jashpur,Jashpur South,GP_995,Village_995,40008364204,Navjyoti Jashpur Samiti,247481,OBC,,9,VO_CHH_995,CLF_CHH_995,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_manufacturing,-,-,Active,509029606234.0,Savings (Default),SBIN1450067,Jashpur,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Ambikapur,Ambikapur North,GP_996,Village_996,40008364205,Swayam Ambikapur Mandal,300147,GEN,,12,VO_CHH_996,CLF_CHH_996,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,55,36,shg_manufacturing,-,-,Active,641099611850.0,Savings (Default),SBIN4657511,Ambikapur,CANARA BANK,,True
CHHATTISGARH,Rajnandgaon,Rajnandgaon South,GP_997,Village_997,40008364206,Shakti Rajnandgaon SHG,766240,GEN,,8,VO_CHH_997,CLF_CHH_997,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,36,24,shg_agriculture,shg_livestock,shg_livestock,Active,627874719218.0,Savings (Default),SBIN5215381,Rajnandgaon,CANARA BANK,,True
CHHATTISGARH,Ambikapur,Ambikapur North,GP_998,Village_998,40008364207,Sangam Ambikapur Sangathan,675725,GEN,,9,VO_CHH_998,CLF_CHH_998,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,58,12,-,-,shg_livestock,Active,208795298096.0,Savings (Default),SBIN1081151,Ambikapur,CANARA BANK,,True
CHHATTISGARH,Rajnandgaon,Rajnandgaon West,GP_999,Village_999,40008364208,Mahila Rajnandgaon Sangathan,488035,GEN,,9,VO_CHH_999,CLF_CHH_999,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_livestock,shg_agriculture,-,Active,528316008427.0,Savings (Default),SBIN7423020,Rajnandgaon,STATE BANK OF INDIA,,True
CHHATTISGARH,Kawardha,Kawardha East,GP_1000,Village_1000,40008364209,Sangam Kawardha Mandal,614942,GEN,,11,VO_CHH_1000,CLF_CHH_1000,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_agriculture,shg_manufacturing,shg_livestock,Active,792399032965.0,Savings (Default),SBIN7606754,Kawardha,CANARA BANK,,True
CHHATTISGARH,Balod,Balod Central,GP_1001,Village_1001,40008364210,Shakti Balod Group,883339,GEN,,9,VO_CHH_1001,CLF_CHH_1001,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,12,-,-,shg_livestock,Active,498365956789.0,Savings (Default),SBIN2995149,Balod,UNION BANK,,True
CHHATTISGARH,Kanker,Kanker Central,GP_1002,Village_1002,40008364211,Asha Kanker Sangathan,288874,SC,,10,VO_CHH_1002,CLF_CHH_1002,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,8,12,shg_livestock,-,shg_livestock,Active,261123614571.0,Savings (Default),SBIN1080649,Kanker,CANARA BANK,,True
CHHATTISGARH,Kawardha,Kawardha West,GP_1003,Village_1003,40008364212,Mahila Kawardha Group,257970,unknown,,10,VO_CHH_1003,CLF_CHH_1003,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,36,-,-,shg_livestock,Active,398184913777.0,Savings (Default),SBIN3981979,Kawardha,BANK OF BARODA,,True
CHHATTISGARH,Jashpur,Jashpur Central,GP_1004,Village_1004,40008364213,Samridhi Jashpur Samiti,660480,GEN,,9,VO_CHH_1004,CLF_CHH_1004,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,28,24,shg_agriculture,-,-,Active,358131953169.0,Savings (Default),SBIN2379694,Jashpur,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Durg,Durg North,GP_1005,Village_1005,40008364214,Asha Durg Sangathan,282054,OBC,,10,VO_CHH_1005,CLF_CHH_1005,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,112,36,shg_agriculture,-,-,Active,34257380833.0,Savings (Default),SBIN6752295,Durg,UNION BANK,,True
CHHATTISGARH,Kondagaon,Kondagaon North,GP_1006,Village_1006,40008364215,Grameen Kondagaon Samiti,165660,ST,,12,VO_CHH_1006,CLF_CHH_1006,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,90,12,shg_agriculture,-,-,Active,349544099589.0,Savings (Default),SBIN7390272,Kondagaon,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Jagdalpur,Jagdalpur North,GP_1007,Village_1007,40008364216,Mahila Jagdalpur Sangathan,470189,ST,,12,VO_CHH_1007,CLF_CHH_1007,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,69,24,-,-,-,Active,278873526284.0,Savings (Default),SBIN6373750,Jagdalpur,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Mahasamund,Mahasamund Central,GP_1008,Village_1008,40008364217,Swayam Mahasamund SHG,208258,GEN,,7,VO_CHH_1008,CLF_CHH_1008,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,32,12,shg_agriculture,-,shg_agriculture,Active,419592219980.0,Savings (Default),SBIN3360890,Mahasamund,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Raipur,Raipur East,GP_1009,Village_1009,40008364218,Pragati Raipur Samiti,799971,SC,,10,VO_CHH_1009,CLF_CHH_1009,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,40,24,shg_agriculture,-,shg_livestock,Active,789458087079.0,Savings (Default),SBIN8550235,Raipur,BANK OF BARODA,,True
CHHATTISGARH,Dhamtari,Dhamtari Central,GP_1010,Village_1010,40008364219,Pragati Dhamtari Group,384599,GEN,,9,VO_CHH_1010,CLF_CHH_1010,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,102,24,shg_agriculture,-,-,Active,179787102112.0,Savings (Default),SBIN2064844,Dhamtari,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Bilaspur,Bilaspur North,GP_1011,Village_1011,40008364220,Navjyoti Bilaspur Group,942874,OBC,,10,VO_CHH_1011,CLF_CHH_1011,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,22,12,shg_livestock,-,shg_livestock,Active,889068461528.0,Savings (Default),SBIN3194767,Bilaspur,BANK OF BARODA,,True
CHHATTISGARH,Raipur,Raipur West,GP_1012,Village_1012,40008364221,Sahayog Raipur Group,734120,OTH,,10,VO_CHH_1012,CLF_CHH_1012,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,36,36,shg_manufacturing,shg_livestock,-,Active,895507549201.0,Savings (Default),SBIN4998826,Raipur,BANK OF BARODA,,True
CHHATTISGARH,Jashpur,Jashpur West,GP_1013,Village_1013,40008364222,Swayam Jashpur Group,974269,OTH,,13,VO_CHH_1013,CLF_CHH_1013,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,36,shg_livestock,shg_live_aggregation,-,Active,289450932624.0,Savings (Default),SBIN2522528,Jashpur,CANARA BANK,,True
CHHATTISGARH,Rajnandgaon,Rajnandgaon West,GP_1014,Village_1014,40008364223,Navjyoti Rajnandgaon Samiti,703017,SC,,11,VO_CHH_1014,CLF_CHH_1014,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,19,36,shg_agriculture,shg_livestock,shg_livestock,Active,262534224685.0,Savings (Default),SBIN3009763,Rajnandgaon,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Kondagaon,Kondagaon North,GP_1015,Village_1015,40008364224,Udyog Kondagaon Samiti,401307,GEN,,11,VO_CHH_1015,CLF_CHH_1015,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,54,24,shg_agriculture,-,shg_livestock,Active,462646053700.0,Savings (Default),SBIN1194767,Kondagaon,UNION BANK,,True
CHHATTISGARH,Bilaspur,Bilaspur West,GP_1016,Village_1016,40008364225,Navjyoti Bilaspur SHG,825562,GEN,,10,VO_CHH_1016,CLF_CHH_1016,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,1,12,-,-,-,Active,926587020502.0,Savings (Default),SBIN4017742,Bilaspur,UNION BANK,,True
CHHATTISGARH,Rajnandgaon,Rajnandgaon East,GP_1017,Village_1017,40008364226,Navjyoti Rajnandgaon Mandal,774098,ST,,10,VO_CHH_1017,CLF_CHH_1017,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,37,36,shg_agriculture,-,-,Active,391262695564.0,Savings (Default),SBIN2736220,Rajnandgaon,STATE BANK OF INDIA,,True
CHHATTISGARH,Jagdalpur,Jagdalpur North,GP_1018,Village_1018,40008364227,Samridhi Jagdalpur Mandal,221487,OTH,,13,VO_CHH_1018,CLF_CHH_1018,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,44,24,shg_agriculture,shg_livestock,-,Active,552433845525.0,Savings (Default),SBIN8336540,Jagdalpur,STATE BANK OF INDIA,,True
CHHATTISGARH,Korba,Korba West,GP_1019,Village_1019,40008364228,Pragati Korba Group,621952,SC,,10,VO_CHH_1019,CLF_CHH_1019,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,1,12,shg_agriculture,shg_livestock,shg_livestock,Active,986261331750.0,Savings (Default),SBIN4547218,Korba,STATE BANK OF INDIA,,True
CHHATTISGARH,Jagdalpur,Jagdalpur Central,GP_1020,Village_1020,40008364229,Sangam Jagdalpur Group,928810,GEN,,11,VO_CHH_1020,CLF_CHH_1020,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,1,12,shg_agriculture,shg_agriculture,-,Active,925860502232.0,Savings (Default),SBIN5561139,Jagdalpur,BANK OF BARODA,,True
CHHATTISGARH,Rajnandgaon,Rajnandgaon West,GP_1021,Village_1021,40008364230,Prerna Rajnandgaon SHG,899937,OBC,,11,VO_CHH_1021,CLF_CHH_1021,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,79,12,shg_custom_hiring,-,-,Active,866215005964.0,Savings (Default),SBIN8099305,Rajnandgaon,STATE BANK OF INDIA,,True
CHHATTISGARH,Rajnandgaon,Rajnandgaon South,GP_1022,Village_1022,40008364231,Swayam Rajnandgaon Group,132863,OBC,,12,VO_CHH_1022,CLF_CHH_1022,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,56,12,shg_livestock,-,-,Active,983878965170.0,Savings (Default),SBIN2173772,Rajnandgaon,UNION BANK,,True
CHHATTISGARH,Kondagaon,Kondagaon Central,GP_1023,Village_1023,40008364232,Swayam Kondagaon Mandal,559929,OTH,,11,VO_CHH_1023,CLF_CHH_1023,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,63,36,shg_livestock,shg_livestock,-,Active,978288572081.0,Savings (Default),SBIN4902892,Kondagaon,STATE BANK OF INDIA,,True
CHHATTISGARH,Durg,Durg West,GP_1024,Village_1024,40008364233,Sangam Durg Samiti,134171,SC,,10,VO_CHH_1024,CLF_CHH_1024,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,49,24,shg_agriculture,shg_manufacturing,-,Active,36202668852.0,Savings (Default),SBIN3596444,Durg,BANK OF BARODA,,True
CHHATTISGARH,Bilaspur,Bilaspur Central,GP_1025,Village_1025,40008364234,Pragati Bilaspur Group,432868,GEN,,10,VO_CHH_1025,CLF_CHH_1025,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,47,36,shg_agriculture,shg_manufacturing,shg_livestock,Active,726660823619.0,Savings (Default),SBIN2144795,Bilaspur,CANARA BANK,,True
CHHATTISGARH,Ambikapur,Ambikapur North,GP_1026,Village_1026,40008364235,Navjyoti Ambikapur Samiti,657450,GEN,,10,VO_CHH_1026,CLF_CHH_1026,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,10,12,-,-,-,Active,361781167993.0,Savings (Default),SBIN5910102,Ambikapur,BANK OF BARODA,,True
CHHATTISGARH,Balod,Balod Central,GP_1027,Village_1027,40008364236,Pragati Balod Group,677953,OTH,,12,VO_CHH_1027,CLF_CHH_1027,SGSY,,No,,Woman(Regular),none,Weekly,Fortnightly,14,36,shg_agriculture,shg_horticulture,-,Active,476153023858.0,Savings (Default),SBIN1529714,Balod,CANARA BANK,,True
CHHATTISGARH,Dhamtari,Dhamtari West,GP_1028,Village_1028,40008364237,Sahayog Dhamtari Group,820298,OTH,,9,VO_CHH_1028,CLF_CHH_1028,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,17,36,shg_agriculture,shg_livestock,shg_livestock,Active,380291454855.0,Savings (Default),SBIN6679247,Dhamtari,BANK OF BARODA,,True
CHHATTISGARH,Kawardha,Kawardha North,GP_1029,Village_1029,40008364238,Vikas Kawardha Samiti,940461,OTH,,11,VO_CHH_1029,CLF_CHH_1029,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,7,12,shg_agriculture,-,-,Active,676402951440.0,Savings (Default),SBIN4535155,Kawardha,UNION BANK,,True
CHHATTISGARH,Jagdalpur,Jagdalpur Central,GP_1030,Village_1030,40008364239,Jyoti Jagdalpur SHG,496451,ST,,8,VO_CHH_1030,CLF_CHH_1030,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,88,12,-,-,shg_livestock,Active,837755020543.0,Savings (Default),SBIN8556118,Jagdalpur,UNION BANK,,True
CHHATTISGARH,Jashpur,Jashpur Central,GP_1031,Village_1031,40008364240,Janani Jashpur Group,823066,OTH,,11,VO_CHH_1031,CLF_CHH_1031,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,7,24,shg_agriculture,-,-,Active,851729844910.0,Savings (Default),SBIN9733874,Jashpur,CANARA BANK,,True
CHHATTISGARH,Ambikapur,Ambikapur Central,GP_1032,Village_1032,40008364241,Janani Ambikapur Group,562177,OTH,,10,VO_CHH_1032,CLF_CHH_1032,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,24,-,shg_horticulture,-,Active,566497666008.0,Savings (Default),SBIN7654391,Ambikapur,CANARA BANK,,True
CHHATTISGARH,Korba,Korba South,GP_1033,Village_1033,40008364242,Shakti Korba Samiti,637689,GEN,,10,VO_CHH_1033,CLF_CHH_1033,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,36,-,shg_agriculture,-,Active,958528398048.0,Savings (Default),SBIN3023132,Korba,BANK OF BARODA,,True
CHHATTISGARH,Dhamtari,Dhamtari Central,GP_1034,Village_1034,40008364243,Navjyoti Dhamtari Mandal,786271,GEN,,10,VO_CHH_1034,CLF_CHH_1034,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,36,24,-,shg_agriculture,shg_livestock,Active,825821325797.0,Savings (Default),SBIN5137094,Dhamtari,UNION BANK,,True
CHHATTISGARH,Balod,Balod West,GP_1035,Village_1035,40008364244,Jyoti Balod Sangathan,710818,OTH,,11,VO_CHH_1035,CLF_CHH_1035,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,53,12,shg_livestock,-,shg_livestock,Active,585399517675.0,Savings (Default),SBIN1998234,Balod,UNION BANK,,True
CHHATTISGARH,Korba,Korba North,GP_1036,Village_1036,40008364245,Vikas Korba Sangathan,525971,ST,,10,VO_CHH_1036,CLF_CHH_1036,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,49,24,shg_agriculture,shg_livestock,-,Active,187963023069.0,Savings (Default),SBIN2719086,Korba,BANK OF BARODA,,True
CHHATTISGARH,Jashpur,Jashpur South,GP_1037,Village_1037,40008364246,Udyog Jashpur SHG,963244,OTH,,10,VO_CHH_1037,CLF_CHH_1037,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,64,36,shg_manufacturing,-,-,Active,993208623598.0,Savings (Default),SBIN1057409,Jashpur,CANARA BANK,,True
CHHATTISGARH,Ambikapur,Ambikapur North,GP_1038,Village_1038,40008364247,Prerna Ambikapur Group,314020,GEN,,10,VO_CHH_1038,CLF_CHH_1038,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,57,12,shg_agriculture,-,-,Active,531256916359.0,Savings (Default),SBIN2283013,Ambikapur,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Dhamtari,Dhamtari Rural,GP_1039,Village_1039,40008364248,Shakti Dhamtari SHG,449233,OBC,,12,VO_CHH_1039,CLF_CHH_1039,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,8,12,-,-,shg_manufacturing,Active,144568085527.0,Savings (Default),SBIN5214496,Dhamtari,UNION BANK,,True
CHHATTISGARH,Balod,Balod North,GP_1040,Village_1040,40008364249,Grameen Balod Sangathan,226626,OTH,,10,VO_CHH_1040,CLF_CHH_1040,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,64,36,shg_agriculture,shg_agriculture,-,Active,163951500338.0,Savings (Default),SBIN9609433,Balod,UNION BANK,,True
CHHATTISGARH,Raigarh,Raigarh Central,GP_1041,Village_1041,40008364250,Mahila Raigarh Group,506211,OTH,,10,VO_CHH_1041,CLF_CHH_1041,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,87,24,shg_manufacturing,-,shg_livestock,Active,76091226499.0,Savings (Default),SBIN2464374,Raigarh,STATE BANK OF INDIA,,True
CHHATTISGARH,Balod,Balod North,GP_1042,Village_1042,40008364251,Grameen Balod Samiti,999198,GEN,,11,VO_CHH_1042,CLF_CHH_1042,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,60,24,shg_agriculture,-,-,Active,675368919112.0,Savings (Default),SBIN5651438,Balod,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Bilaspur,Bilaspur North,GP_1043,Village_1043,40008364252,Asha Bilaspur Group,418856,OTH,,10,VO_CHH_1043,CLF_CHH_1043,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,35,24,shg_agriculture,shg_agriculture,shg_livestock,Active,950168948883.0,Savings (Default),SBIN7568155,Bilaspur,BANK OF BARODA,,True
CHHATTISGARH,Raipur,Raipur South,GP_1044,Village_1044,40008364253,Shakti Raipur Group,190241,GEN,,12,VO_CHH_1044,CLF_CHH_1044,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,1,12,shg_trading,shg_livestock,shg_livestock,Active,120960758860.0,Savings (Default),SBIN5467610,Raipur,STATE BANK OF INDIA,,True
CHHATTISGARH,Kondagaon,Kondagaon East,GP_1045,Village_1045,40008364254,Vikas Kondagaon Group,501693,OTH,,11,VO_CHH_1045,CLF_CHH_1045,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,89,36,shg_manufacturing,-,shg_livestock,Active,836862358688.0,Savings (Default),SBIN6229135,Kondagaon,BANK OF BARODA,,True
CHHATTISGARH,Korba,Korba North,GP_1046,Village_1046,40008364255,Jyoti Korba Samiti,623325,GEN,,10,VO_CHH_1046,CLF_CHH_1046,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,64,36,shg_agriculture,-,-,Active,643387257582.0,Savings (Default),SBIN1789789,Korba,UNION BANK,,True
CHHATTISGARH,Jashpur,Jashpur Rural,GP_1047,Village_1047,40008364256,Samridhi Jashpur Group,999983,GEN,,10,VO_CHH_1047,CLF_CHH_1047,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,31,12,shg_agriculture,-,shg_livestock,Active,450104174327.0,Savings (Default),SBIN5482036,Jashpur,BANK OF BARODA,,True
CHHATTISGARH,Ambikapur,Ambikapur North,GP_1048,Village_1048,40008364257,Swayam Ambikapur Samiti,566889,SC,,9,VO_CHH_1048,CLF_CHH_1048,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,47,36,shg_agriculture,-,-,Active,421582970287.0,Savings (Default),SBIN6762293,Ambikapur,CANARA BANK,,True
CHHATTISGARH,Dhamtari,Dhamtari Central,GP_1049,Village_1049,40008364258,Swayam Dhamtari Group,204749,OTH,,11,VO_CHH_1049,CLF_CHH_1049,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,42,12,shg_livestock,-,shg_livestock,Active,938684330331.0,Savings (Default),SBIN1822387,Dhamtari,CANARA BANK,,True
CHHATTISGARH,Kanker,Kanker East,GP_1050,Village_1050,40008364259,Grameen Kanker Group,412573,OBC,,10,VO_CHH_1050,CLF_CHH_1050,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,46,12,-,shg_livestock,shg_live_aggregation,Active,627638923708.0,Savings (Default),SBIN1429812,Kanker,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Kanker,Kanker North,GP_1051,Village_1051,40008364260,Sangam Kanker Mandal,997129,OTH,,10,VO_CHH_1051,CLF_CHH_1051,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,49,12,shg_agriculture,shg_livestock,-,Active,26097533571.0,Savings (Default),SBIN5326121,Kanker,PUNJAB NATIONAL BANK,,True
CHHATTISGARH,Kanker,Kanker East,GP_1052,Village_1052,40008364261,Samridhi Kanker Mandal,353612,SC,,10,VO_CHH_1052,CLF_CHH_1052,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,39,36,shg_manufacturing,-,shg_livestock,Active,743927767988.0,Savings (Default),SBIN3426221,Kanker,CANARA BANK,,True
CHHATTISGARH,Dhamtari,Dhamtari West,GP_1053,Village_1053,40008364262,Samridhi Dhamtari Mandal,454543,OTH,,10,VO_CHH_1053,CLF_CHH_1053,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,6,24,shg_livestock,-,-,Active,711556839729.0,Savings (Default),SBIN9411303,Dhamtari,STATE BANK OF INDIA,,True
CHHATTISGARH,Kawardha,Kawardha Rural,GP_1054,Village_1054,40008364263,Mahila Kawardha SHG,633992,GEN,,11,VO_CHH_1054,CLF_CHH_1054,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,55,12,-,shg_manufacturing,shg_livestock,Active,356857352427.0,Savings (Default),SBIN7124680,Kawardha,UNION BANK,,True
